Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1759657324,3.039473684210526,0.9736842105263158,0.07894736842105263,3.098,0,69.09,0,11.125,0.14638157894736842,262,176,6.12,-4.4,0,0,0,0,0,5.794686310527013
1759657325,3.0657894736842106,0.9736842105263158,0.06578947368421052,3.107,0,72.45,0,11.125,0.14638157894736842,260,176,6.12,-4.4,0,0,0,0,0,5.777945619335348
1759657326,3.1052631578947367,0.9736842105263158,0.06578947368421052,3.098,0,75.39,0,11.125,0.14638157894736842,260,176,6.12,-4.4,0,0,0,0,0,5.794686310527013
1759657327,3.1052631578947367,0.9736842105263158,0.06578947368421052,3.098,0,78.44,0,11.125,0.14638157894736842,262,176,6.12,-4.2,0,0,0,0,0,5.794686310527013
1759657328,3.0921052631578947,0.9736842105263158,0.05263157894736842,3.098,0,81.34,0,11.125,0.14638157894736842,262,176,6.12,-4.2,0,0,0,0,0,5.794686310527013
1759657329,3.1052631578947367,0.9736842105263158,0.05263157894736842,3.098,0,84.46,0,10.875,0.14309210526315788,262,176,6.25,-4.2,0,0,0,0,0,5.917776052417293
1759657330,3.1052631578947367,0.9736842105263158,0.05263157894736842,3.088,0,87.2,0,10.75,0.14144736842105263,264,174,6.25,-4.2,0,0,0,0,0,5.869481513481025
1759657331,3.0921052631578947,0.9736842105263158,0.06578947368421052,3.023,0,89.95,0,10.75,0.14144736842105263,264,174,6.37,-4.2,0,0,0,0,0,6.1108393050719005
1759657332,3.0921052631578947,0.9868421052631579,0.06578947368421052,3.004,0,92.9,0,10.875,0.14309210526315788,266,174,6.37,-4.2,0,0,0,0,0,6.149479659413434
1759657333,3.039473684210526,0.9868421052631579,0.06578947368421052,2.986,0,95.64,0,10.875,0.14309210526315788,270,174,6.25,-4,0,0,0,0,0,6.069964842763631
1759657334,3.039473684210526,0.9868421052631579,0.05263157894736842,2.986,0,98.7,0,10.875,0.14309210526315788,270,174,6.25,-4,0,0,0,0,0,6.069964842763631
1759657335,3.0526315789473686,0.9736842105263158,0.05263157894736842,2.986,0,101.55,0,10.625,0.13980263157894737,270,172,6.25,-3.8,0,0,0,0,0,6.000211207434502
1759657336,3.0657894736842106,0.9868421052631579,0.05263157894736842,2.986,0,104.56,0,10.625,0.13980263157894737,270,172,6.37,-3.8,0,0,0,0,0,6.115415262617244
1759657337,3.0657894736842106,0.9868421052631579,0.05263157894736842,2.986,0,107.37,0,10.625,0.13980263157894737,270,172,6.37,-3.8,0,0,0,0,0,6.115415262617244
1759657338,3.0921052631578947,0.9868421052631579,0.05263157894736842,2.986,0,110.11,0,10.625,0.13980263157894737,270,172,6.25,-3.8,0,0,0,0,0,6.000211207434502
1759657339,3.1052631578947367,0.9868421052631579,0.05263157894736842,2.976,0,113.24,0,10.625,0.13980263157894737,270,172,6.25,-3.8,0,0,0,0,0,6.0203826073554625
1759657340,3.1052631578947367,0.9868421052631579,0.06578947368421052,2.967,0,115.83,0,10.625,0.13980263157894737,268,172,6.25,-3.6,0,0,0,0,0,6.038647342995169
1759657341,3.1184210526315788,0.9868421052631579,0.05263157894736842,2.976,0,119.16,0,10.625,0.13980263157894737,268,172,6.37,-3.6,0,0,0,0,0,6.135973953416687
1759657342,3.1184210526315788,0.9868421052631579,0.05263157894736842,2.967,0,121.67,0,10.625,0.13980263157894737,268,172,6.25,-3.6,0,0,0,0,0,6.038647342995169
1759657343,3.1184210526315788,0.9868421052631579,0.039473684210526314,2.976,0,124.8,0,10.625,0.13980263157894737,270,174,6.25,-3.6,0,0,0,0,0,6.090371366484442
1759657344,3.1184210526315788,0.9868421052631579,0.02631578947368421,2.967,0,127.56,0,10.625,0.13980263157894737,270,174,6.25,-3.6,0,0,0,0,0,6.10888476199785
1759657345,3.1184210526315788,0.9868421052631579,0.02631578947368421,2.967,0,130.42,0,10.375,0.13651315789473684,270,174,6.12,-3.6,0,0,0,0,0,5.981819958948295
1759657346,3.1447368421052633,0.9868421052631579,0.02631578947368421,2.967,0,133.48,0,10.375,0.13651315789473684,270,174,6.12,-3.8,0,0,0,0,0,5.981819958948295
1759657347,3.1578947368421053,0.9736842105263158,0.02631578947368421,2.976,0,136.44,0,10.5,0.13815789473684212,268,174,6.12,-3.8,0,0,0,0,0,5.963691642061566
1759657348,3.1447368421052633,0.9736842105263158,0.02631578947368421,2.976,0,139.13,0,10.5,0.13815789473684212,270,174,6.12,-3.6,0,0,0,0,0,5.963691642061566
1759657349,3.1315789473684212,0.9736842105263158,0.013157894736842105,2.967,0,142,0,10.5,0.13815789473684212,272,174,6.12,-3.4,0,0,0,0,0,5.981819958948295
1759657350,3.1315789473684212,0.9736842105263158,0.013157894736842105,2.958,0,144.85001,0,10.5,0.13815789473684212,272,174,6.12,-3.2,0,0,0,0,0,6
1759657351,3.1315789473684212,0.9736842105263158,0.013157894736842105,2.958,0,147.5,0,10.5,0.13815789473684212,272,174,6.12,-3,0,0,0,0,0,6
1759657352,3.1842105263157894,0.9736842105263158,0.013157894736842105,2.958,0,150.92,0,10.375,0.13651315789473684,270,174,6.25,-3,0,0,0,0,0,6.127450980392156
1759657353,3.210526315789474,0.9736842105263158,0.013157894736842105,2.948,0,153.42,0,10.375,0.13651315789473684,270,172,6.25,-3,0,0,0,0,0,6.077579081459008
1759657354,3.210526315789474,0.9868421052631579,0.013157894736842105,2.948,0,156.39,0,10.375,0.13651315789473684,272,172,6.25,-3,0,0,0,0,0,6.077579081459008
1759657355,3.223684210526316,0.9868421052631579,0.02631578947368421,2.948,0,158.77,0,10.375,0.13651315789473684,272,174,6.25,-3,0,0,0,0,0,6.148246520092469
1759657356,3.276315789473684,0.9868421052631579,0.02631578947368421,2.948,0,162.34,0,10.25,0.13486842105263158,270,174,6.25,-3,0,0,0,0,0,6.148246520092469
1759657357,3.289473684210526,0.9868421052631579,0.02631578947368421,2.939,0,164.85001,0,10.375,0.13651315789473684,268,174,6.37,-3,0,0,0,0,0,6.285460555528147
1759657358,3.276315789473684,0.9868421052631579,0.02631578947368421,2.939,0,167.57001,0,10.375,0.13651315789473684,268,174,6.37,-2.8,0,0,0,0,0,6.285460555528147
1759657359,3.263157894736842,0.9868421052631579,0.039473684210526314,2.93,0,170.67999,0,10.375,0.13651315789473684,268,174,6.25,-2.8,0,0,0,0,0,6.186036383791595
1759657360,3.25,0.9868421052631579,0.039473684210526314,2.93,0,173.67999,0,10.5,0.13815789473684212,266,174,6.37,-2.8,0,0,0,0,0,6.304808282360393
1759657361,3.25,0.9868421052631579,0.039473684210526314,2.93,0,176.53999,0,10.5,0.13815789473684212,266,174,6.37,-2.8,0,0,0,0,0,6.304808282360393
1759657362,3.25,0.9868421052631579,0.06578947368421052,2.93,0,179.03999,0,10.625,0.13980263157894737,264,174,6.37,-3,0,0,0,0,0,6.304808282360393
1759657363,3.236842105263158,0.9868421052631579,0.06578947368421052,2.921,0,181.85001,0,10.75,0.14144736842105263,264,172,6.37,-3,0,0,0,0,0,6.2515334412876
1759657364,3.223684210526316,0.9868421052631579,0.06578947368421052,2.921,0,184.64999,0,10.75,0.14144736842105263,266,174,6.37,-3,0,0,0,0,0,6.324212700051627
1759657365,3.210526315789474,0.9868421052631579,0.06578947368421052,2.911,0,187.92999,0,10.875,0.14309210526315788,266,172,6.5,-3,0,0,0,0,0,6.400976887549607
1759657366,3.1842105263157894,0.9868421052631579,0.06578947368421052,2.921,0,191.61,0,11,0.14473684210526316,264,172,6.5,-3,0,0,0,0,0,6.379115756415918
1759657367,3.1447368421052633,0.9868421052631579,0.06578947368421052,2.939,0,195.75,0,11,0.14473684210526316,266,172,6.37,-2.8,0,0,0,0,0,6.213239955912331
1759657368,3.1315789473684212,0.9868421052631579,0.05263157894736842,2.939,0,199.46001,0,11,0.14473684210526316,266,172,6.37,-2.8,0,0,0,0,0,6.213239955912331
1759657369,3.0789473684210527,0.9736842105263158,0.05263157894736842,2.967,0,202.77,0,10.75,0.14144736842105263,268,172,6.37,-2.8,0,0,0,0,0,6.154589371980677
1759657370,3.0789473684210527,0.9736842105263158,0.039473684210526314,2.976,0,206.88,0,10.75,0.14144736842105263,268,174,6.25,-2.6,0,0,0,0,0,6.090371366484442
1759657371,3.0789473684210527,0.9868421052631579,0.02631578947368421,2.976,0,210.45,0,10.625,0.13980263157894737,268,172,6.37,-2.6,0,0,0,0,0,6.135973953416687
1759657372,3.0789473684210527,0.9868421052631579,0.02631578947368421,3.06,0,214.05,0,10.625,0.13980263157894737,268,174,6.25,-2.6,0,0,0,0,0,5.923216164219983
1759657373,3.1315789473684212,0.9868421052631579,0.02631578947368421,3.135,0,217.16,0,10.625,0.13980263157894737,266,174,6.25,-2.6,0,0,0,0,0,5.781523176970112
1759657374,3.1447368421052633,0.9868421052631579,0.02631578947368421,3.154,0,220.52,0,10.75,0.14144736842105263,266,174,6.37,-2.6,0,0,0,0,0,5.856986548239686
1759657375,3.1578947368421053,0.9868421052631579,0.02631578947368421,3.172,0,223.83,0,10.75,0.14144736842105263,262,174,6.5,-2.6,0,0,0,0,0,5.942639812029731
1759657376,3.1973684210526314,1,0.02631578947368421,3.172,0,227.06,0,10.875,0.14309210526315788,258,174,6.62,-2.6,0,0,0,0,0,6.052350085482588
1759657377,3.210526315789474,1,0.02631578947368421,3.172,0,230.13,0,11.125,0.14638157894736842,256,174,6.62,-2.8,0,0,0,0,0,6.052350085482588
1759657378,3.25,1,0.039473684210526314,3.135,0,232.92,0,11.125,0.14638157894736842,254,174,6.62,-2.8,0,0,0,0,0,6.123789349046743
1759657379,3.25,1,0.039473684210526314,3.135,0,236.55,0,11.25,0.14802631578947367,254,174,6.75,-2.6,0,0,0,0,0,6.244045031127722
1759657380,3.223684210526316,1,0.039473684210526314,3.163,0,239.72,0,11.375,0.14967105263157895,254,174,6.75,-2.6,0,0,0,0,0,6.1887429058669285
1759657381,3.236842105263158,1,0.039473684210526314,3.172,0,243.12,0,11.375,0.14967105263157895,254,174,6.62,-2.6,0,0,0,0,0,6.052350085482588
1759657382,3.263157894736842,1,0.039473684210526314,3.163,0,245.84,0,11.25,0.14802631578947367,254,174,6.62,-2.6,0,0,0,0,0,6.069552301753936
1759657383,3.276315789473684,1,0.039473684210526314,3.172,0,249.3,0,11.25,0.14802631578947367,254,174,6.62,-2.4,0,0,0,0,0,6.052350085482588
1759657384,3.276315789473684,1,0.039473684210526314,3.116,0,252.19,0,11.25,0.14802631578947367,256,174,6.62,-2.4,0,0,0,0,0,6.161119797483433
1759657385,3.276315789473684,1,0.039473684210526314,3.116,0,254.97,0,11.125,0.14638157894736842,254,174,6.62,-2.4,0,0,0,0,0,6.161119797483433
1759657386,3.289473684210526,1,0.039473684210526314,3.07,0,257.98001,0,11.125,0.14638157894736842,254,174,6.62,-2.4,0,0,0,0,0,6.253424269331772
1759657387,3.289473684210526,1,0.039473684210526314,3.06,0,260.98001,0,11.125,0.14638157894736842,254,174,6.62,-2.4,0,0,0,0,0,6.273870561141807
1759657388,3.276315789473684,1,0.02631578947368421,3.06,0,264.38,0,11,0.14473684210526316,254,174,6.75,-2.4,0,0,0,0,0,6.397073457357583
1759657389,3.276315789473684,1,0.02631578947368421,3.126,0,267.51999,0,11,0.14473684210526316,254,172,6.75,-2.4,0,0,0,0,0,6.189991471567305
1759657390,3.263157894736842,1,0.02631578947368421,3.126,0,270.92001,0,11,0.14473684210526316,256,172,6.75,-2.4,0,0,0,0,0,6.189991471567305
1759657391,3.25,1,0.02631578947368421,3.135,0,273.94,0,11,0.14473684210526316,254,172,6.75,-2.4,0,0,0,0,0,6.172275054864667
1759657392,3.25,1,0.02631578947368421,3.163,0,277.19,0,10.75,0.14144736842105263,258,174,6.62,-2.4,0,0,0,0,0,6.069552301753936
1759657393,3.236842105263158,1,0.02631578947368421,3.135,0,279.94,0,10.75,0.14144736842105263,258,172,6.62,-2.2,0,0,0,0,0,6.05340160936357
1759657394,3.223684210526316,1,0.039473684210526314,3.079,0,282.87,0,10.875,0.14309210526315788,258,172,6.62,-2.2,0,0,0,0,0,6.163471654547655
1759657395,3.210526315789474,1,0.039473684210526314,3.06,0,285.54999,0,10.75,0.14144736842105263,260,172,6.62,-2.2,0,0,0,0,0,6.201753728546804
1759657396,3.210526315789474,1,0.039473684210526314,3.014,0,288.45001,0,10.75,0.14144736842105263,262,174,6.5,-2.2,0,0,0,0,0,6.254149387574449
1759657397,3.1710526315789473,0.9868421052631579,0.039473684210526314,3.014,0,291.42999,0,10.75,0.14144736842105263,264,174,6.5,-2.2,0,0,0,0,0,6.254149387574449
1759657398,3.1315789473684212,0.9868421052631579,0.039473684210526314,3.014,0,294.42999,0,10.75,0.14144736842105263,268,174,6.25,-2,0,0,0,0,0,6.013605180360047
1759657399,3.1447368421052633,0.9736842105263158,0.039473684210526314,3.023,0,297.53,0,10.625,0.13980263157894737,270,174,6.25,-2,0,0,0,0,0,5.995721453171017
1759657400,3.1842105263157894,0.9736842105263158,0.039473684210526314,3.023,0,300.28,0,10.5,0.13815789473684212,272,174,6.12,-2,0,0,0,0,0,5.87101044694506
1759657401,3.1973684210526314,0.9736842105263158,0.039473684210526314,3.014,0,303.20001,0,10.5,0.13815789473684212,272,174,6.12,-1.8,0,0,0,0,0,5.888522192608558
1759657402,3.210526315789474,0.9736842105263158,0.039473684210526314,3.004,0,306.17001,0,10.625,0.13980263157894737,272,172,6.25,-1.8,0,0,0,0,0,5.964252655285283
1759657403,3.1973684210526314,0.9736842105263158,0.039473684210526314,3.004,0,308.82999,0,10.625,0.13980263157894737,272,172,6.25,-1.8,0,0,0,0,0,5.964252655285283
1759657404,3.1973684210526314,0.9736842105263158,0.039473684210526314,2.986,0,311.64001,0,10.625,0.13980263157894737,272,172,6.37,-1.8,0,0,0,0,0,6.115415262617244
1759657405,3.1973684210526314,0.9868421052631579,0.039473684210526314,2.986,0,314.12,0,10.5,0.13815789473684212,272,170,6.5,-1.6,0,0,0,0,0,6.167685125441227
1759657406,3.1973684210526314,0.9868421052631579,0.039473684210526314,2.958,0,316.82999,0,10.5,0.13815789473684212,272,170,6.5,-1.6,0,0,0,0,0,6.226053639846743
1759657407,3.1842105263157894,0.9868421052631579,0.039473684210526314,2.948,0,319.56,0,10.5,0.13815789473684212,272,170,6.5,-1.6,0,0,0,0,0,6.247176756658049
1759657408,3.1842105263157894,0.9868421052631579,0.039473684210526314,2.948,0,323.03,0,10.25,0.13486842105263158,274,170,6.5,-1.6,0,0,0,0,0,6.247176756658049
1759657409,3.210526315789474,0.9868421052631579,0.039473684210526314,2.967,0,326.45999,0,10.25,0.13486842105263158,274,172,6.37,-1.4,0,0,0,0,0,6.154589371980677
1759657410,3.3026315789473686,0.9868421052631579,0.039473684210526314,2.976,0,329.78,0,10.125,0.13322368421052633,274,172,6.37,-1.4,0,0,0,0,0,6.135973953416687
1759657411,3.3421052631578947,0.9868421052631579,0.039473684210526314,2.986,0,332.95001,0,10.25,0.13486842105263158,272,172,6.37,-1.4,0,0,0,0,0,6.115415262617244
1759657412,3.4342105263157894,0.9868421052631579,0.039473684210526314,2.986,0,335.59,0,10.25,0.13486842105263158,268,172,6.37,-1.2,0,0,0,0,0,6.115415262617244
1759657413,3.473684210526316,0.9868421052631579,0.039473684210526314,2.986,0,338.45999,0,10.375,0.13651315789473684,266,172,6.5,-1.2,0,0,0,0,0,6.240219655731882
1759657414,3.473684210526316,1,0.039473684210526314,2.986,0,341.60001,0,10.625,0.13980263157894737,266,172,6.5,-1.2,0,0,0,0,0,6.240219655731882
1759657415,3.460526315789474,1,0.039473684210526314,2.986,0,344.82999,0,10.625,0.13980263157894737,266,172,6.5,-1,0,0,0,0,0,6.240219655731882
1759657416,3.4473684210526314,0.9868421052631579,0.039473684210526314,2.995,0,348.04001,0,10.625,0.13980263157894737,268,172,6.5,-1,0,0,0,0,0,6.221465011437925
1759657417,3.3684210526315788,1,0.039473684210526314,2.995,0,350.88,0,10.625,0.13980263157894737,266,172,6.5,-1,0,0,0,0,0,6.221465011437925
1759657418,3.3289473684210527,1,0.02631578947368421,2.995,0,353.89001,0,10.625,0.13980263157894737,270,170,6.62,-1,0,0,0,0,0,6.262653018750117
1759657419,3.263157894736842,1,0.02631578947368421,2.995,0,356.54001,0,10.5,0.13815789473684212,272,170,6.62,-1,0,0,0,0,0,6.262653018750117
1759657420,3.223684210526316,1,0.02631578947368421,2.986,0,359.54001,0,10.375,0.13651315789473684,272,170,6.5,-1,0,0,0,0,0,6.167685125441227
1759657421,3.223684210526316,1,0.02631578947368421,2.986,0,362.39999,0,10.375,0.13651315789473684,272,170,6.5,-1.2,0,0,0,0,0,6.167685125441227
1759657422,3.223684210526316,1,0.013157894736842105,2.986,0,365.45999,0,10.25,0.13486842105263158,270,170,6.62,-1.2,0,0,0,0,0,6.2815500816032195
1759657423,3.1973684210526314,1,0.013157894736842105,2.986,0,368.60001,0,10.375,0.13651315789473684,270,170,6.62,-1,0,0,0,0,0,6.2815500816032195
1759657424,3.1842105263157894,1,0.02631578947368421,2.986,0,371.84,0,10.375,0.13651315789473684,268,170,6.62,-1,0,0,0,0,0,6.2815500816032195
1759657425,3.1710526315789473,1,0.02631578947368421,2.995,0,374.98999,0,10.5,0.13815789473684212,266,170,6.62,-1,0,0,0,0,0,6.262653018750117
1759657426,3.1447368421052633,1,0.02631578947368421,2.995,0,378.19,0,10.375,0.13651315789473684,266,170,6.62,-1,0,0,0,0,0,6.262653018750117
1759657427,3.1315789473684212,1,0.02631578947368421,2.995,0,381.01001,0,10.375,0.13651315789473684,268,170,6.62,-1,0,0,0,0,0,6.262653018750117
1759657428,3.0921052631578947,1,0.039473684210526314,2.995,0,383.45999,0,10.5,0.13815789473684212,266,172,6.62,-1,0,0,0,0,0,6.336322827033701
1759657429,3.0789473684210527,1,0.039473684210526314,2.995,0,386.67001,0,10.5,0.13815789473684212,266,172,6.62,-1,0,0,0,0,0,6.336322827033701
1759657430,3.0789473684210527,1,0.05263157894736842,2.986,0,389.17001,0,10.5,0.13815789473684212,266,172,6.62,-1,0,0,0,0,0,6.355423710914624
1759657431,3.0789473684210527,1,0.05263157894736842,2.986,0,392.09,0,10.5,0.13815789473684212,266,172,6.5,-1,0,0,0,0,0,6.240219655731882
1759657432,3.0789473684210527,1,0.05263157894736842,2.986,0,394.23001,0,10.625,0.13980263157894737,264,172,6.62,-1,0,0,0,0,0,6.355423710914624
1759657433,3.0921052631578947,1,0.05263157894736842,2.967,0,396.73001,0,10.625,0.13980263157894737,264,172,6.62,-1,0,0,0,0,0,6.396135265700484
1759657434,3.0921052631578947,0.9868421052631579,0.05263157894736842,2.958,0,399.39999,0,10.625,0.13980263157894737,264,172,6.62,-1,0,0,0,0,0,6.415599015370303
1759657435,3.1184210526315788,0.9868421052631579,0.05263157894736842,2.958,0,401.64999,0,10.875,0.14309210526315788,262,172,6.62,-0.8,0,0,0,0,0,6.415599015370303
1759657436,3.1315789473684212,0.9868421052631579,0.05263157894736842,2.939,0,404.13,0,10.875,0.14309210526315788,264,172,6.62,-0.8,0,0,0,0,0,6.457087677886912
1759657437,3.1447368421052633,0.9868421052631579,0.05263157894736842,2.93,0,407.16,0,10.875,0.14309210526315788,264,172,6.5,-0.8,0,0,0,0,0,6.359518242033481
1759657438,3.1578947368421053,0.9868421052631579,0.05263157894736842,2.93,0,410.09,0,10.875,0.14309210526315788,264,172,6.5,-0.6,0,0,0,0,0,6.359518242033481
1759657439,3.1973684210526314,0.9868421052631579,0.05263157894736842,2.93,0,413.23001,0,10.875,0.14309210526315788,264,172,6.5,-0.6,0,0,0,0,0,6.359518242033481
1759657440,3.1973684210526314,0.9868421052631579,0.06578947368421052,2.93,0,416.26001,0,10.875,0.14309210526315788,264,172,6.5,-0.4,0,0,0,0,0,6.359518242033481
1759657441,3.210526315789474,0.9868421052631579,0.05263157894736842,2.93,0,420.17999,0,11,0.14473684210526316,264,172,6.5,-0.4,0,0,0,0,0,6.359518242033481
1759657442,3.223684210526316,1,0.05263157894736842,2.939,0,423.10999,0,11,0.14473684210526316,264,172,6.62,-0.4,0,0,0,0,0,6.457087677886912
1759657443,3.210526315789474,1,0.05263157894736842,2.939,0,425.91,0,11,0.14473684210526316,264,172,6.5,-0.4,0,0,0,0,0,6.340040771339114
1759657444,3.223684210526316,1,0.05263157894736842,2.939,0,428.39999,0,11,0.14473684210526316,262,172,6.62,-0.4,0,0,0,0,0,6.457087677886912
1759657445,3.223684210526316,1,0.05263157894736842,2.939,0,431.12,0,11.125,0.14638157894736842,262,172,6.62,-0.4,0,0,0,0,0,6.457087677886912
1759657446,3.223684210526316,1,0.06578947368421052,2.93,0,433.98001,0,11.125,0.14638157894736842,264,172,6.5,-0.4,0,0,0,0,0,6.359518242033481
1759657447,3.236842105263158,1,0.06578947368421052,2.93,0,436.20001,0,10.875,0.14309210526315788,266,172,6.5,-0.4,0,0,0,0,0,6.359518242033481
1759657448,3.25,1,0.06578947368421052,2.921,0,438.92001,0,10.625,0.13980263157894737,266,172,6.37,-0.4,0,0,0,0,0,6.2515334412876
1759657449,3.263157894736842,1,0.06578947368421052,2.911,0,441.07001,0,10.625,0.13980263157894737,268,172,6.37,-0.2,0,0,0,0,0,6.272957349798615
1759657450,3.276315789473684,0.9868421052631579,0.06578947368421052,2.902,0,443.85999,0,10.5,0.13815789473684212,268,174,6.25,-0.2,0,0,0,0,0,6.245690473573234
1759657451,3.3026315789473686,0.9868421052631579,0.06578947368421052,2.902,0,446.42001,0,10.375,0.13651315789473684,270,172,6.25,-0.2,0,0,0,0,0,6.173876107593374
1759657452,3.3157894736842106,0.9868421052631579,0.06578947368421052,2.893,0,449.20999,0,10.375,0.13651315789473684,270,172,6.25,-0.2,0,0,0,0,0,6.193085543852
1759657453,3.3289473684210527,0.9868421052631579,0.06578947368421052,2.883,0,451.85999,0,10.5,0.13815789473684212,270,172,6.37,-0.2,0,0,0,0,0,6.333896788306652
1759657454,3.3421052631578947,0.9868421052631579,0.06578947368421052,2.883,0,453.98001,0,10.375,0.13651315789473684,270,172,6.37,0,0,0,0,0,0,6.333896788306652
1759657455,3.3421052631578947,0.9868421052631579,0.06578947368421052,2.874,0,456.87,0,10.375,0.13651315789473684,270,172,6.37,0,0,0,0,0,0,6.353734439834025
1759657456,3.3421052631578947,0.9868421052631579,0.06578947368421052,2.865,0,459.92999,0,10.375,0.13651315789473684,268,172,6.37,0,0,0,0,0,0,6.373696744111585
1759657457,3.3421052631578947,0.9868421052631579,0.06578947368421052,2.865,0,462.98999,0,10.375,0.13651315789473684,270,172,6.37,0,0,0,0,0,0,6.373696744111585
1759657458,3.236842105263158,0.9868421052631579,0.06578947368421052,2.865,0,466.07001,0,10.5,0.13815789473684212,268,172,6.5,0.2,0,0,0,0,0,6.5037721878689645
1759657459,3.210526315789474,0.9868421052631579,0.06578947368421052,2.865,0,470.17999,0,10.5,0.13815789473684212,268,172,6.5,0.2,0,0,0,0,0,6.5037721878689645
1759657460,3.210526315789474,1,0.06578947368421052,2.883,0,473.72,0,10.25,0.13486842105263158,270,172,6.5,0.2,0,0,0,0,0,6.463159988068012
