Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1760268426,3.5921052631578947,0.9868421052631579,0.06578947368421052,3.172,0,31.89,0,12.625,0.16611842105263158,240,178,6.5,-3.8,0,0,0,0,0,6.07925477689135
1760268427,3.5921052631578947,0.9868421052631579,0.06578947368421052,3.303,0,35.09,0,12.875,0.16940789473684212,236,178,6.75,-3.8,0,0,0,0,0,6.062674582573628
1760268428,3.526315789473684,0.9868421052631579,0.06578947368421052,3.312,0,38.08,0,12.875,0.16940789473684212,236,176,6.87,-3.8,0,0,0,0,0,6.08454596179224
1760268429,3.5,1.013157894736842,0.06578947368421052,3.312,0,41.01,0,12.875,0.16940789473684212,234,176,7,-3.8,0,0,0,0,0,6.199682930501555
1760268430,3.5,1.013157894736842,0.06578947368421052,3.2,0,44.21,0,13,0.17105263157894737,232,176,7.12,-3.8,0,0,0,0,0,6.52666122778231
1760268431,3.539473684210526,1.013157894736842,0.06578947368421052,3.116,0,47.38,0,13,0.17105263157894737,232,176,7.12,-3.8,0,0,0,0,0,6.702627392282564
1760268432,3.5657894736842106,1.013157894736842,0.06578947368421052,3.116,0,50.33,0,13.125,0.17269736842105263,232,176,7.12,-3.8,0,0,0,0,0,6.702627392282564
1760268433,3.5657894736842106,1.013157894736842,0.07894736842105263,3.116,0,53.26,0,13.125,0.17269736842105263,234,176,7.12,-3.8,0,0,0,0,0,6.702627392282564
1760268434,3.6578947368421053,1.013157894736842,0.07894736842105263,3.088,0,56.16,0,12.875,0.16940789473684212,234,176,7.12,-3.6,0,0,0,0,0,6.763367625127051
1760268435,3.6578947368421053,1.013157894736842,0.07894736842105263,3.06,0,59.16,0,12.625,0.16611842105263158,236,176,7,-3.6,0,0,0,0,0,6.7102513468433065
1760268436,3.6842105263157894,1.013157894736842,0.06578947368421052,3.051,0,62.1,0,12.625,0.16611842105263158,238,176,6.87,-3.6,0,0,0,0,0,6.605070617530838
1760268437,3.6447368421052633,1.013157894736842,0.05263157894736842,3.042,0,65.4,0,12.375,0.16282894736842105,242,176,6.75,-3.4,0,0,0,0,0,6.508847210838436
1760268438,3.6315789473684212,1,0.05263157894736842,3.023,0,68.72,0,12.125,0.15953947368421054,244,176,6.62,-3.4,0,0,0,0,0,6.423629641848686
1760268439,3.5921052631578947,1,0.039473684210526314,3.023,0,71.54,0,12.125,0.15953947368421054,248,176,6.5,-3.2,0,0,0,0,0,6.30718922538013
1760268440,3.5789473684210527,0.9868421052631579,0.05263157894736842,3.023,0,74.09,0,12,0.15789473684210525,250,176,6.37,-3.2,0,0,0,0,0,6.181045440872527
1760268441,3.526315789473684,0.9736842105263158,0.05263157894736842,3.014,0,76.84,0,11.625,0.15296052631578946,256,176,6.25,-3.2,0,0,0,0,0,6.08272506082725
1760268442,3.5,0.9736842105263158,0.07894736842105263,2.995,0,79.43,0,11.625,0.15296052631578946,256,176,6.25,-3.2,0,0,0,0,0,6.121329650741415
1760268443,3.473684210526316,0.9605263157894737,0.07894736842105263,2.976,0,82.31,0,11.625,0.15296052631578946,256,176,6.25,-3,0,0,0,0,0,6.1603666650239015
1760268444,3.473684210526316,0.9605263157894737,0.07894736842105263,2.967,0,85.02,0,11.75,0.15460526315789475,256,176,6.25,-3,0,0,0,0,0,6.179064341361174
1760268445,3.4473684210526314,0.9605263157894737,0.14473684210526316,2.967,0,87.77,0,11.75,0.15460526315789475,256,176,6.25,-3,0,0,0,0,0,6.179064341361174
1760268446,3.4473684210526314,0.9605263157894737,0.15789473684210525,2.948,0,90.39,0,11.875,0.15625,254,176,6.37,-3,0,0,0,0,0,6.3383084577114435
1760268447,3.4078947368421053,0.9736842105263158,0.15789473684210525,2.939,0,93.27,0,12.25,0.1611842105263158,250,176,6.5,-3,0,0,0,0,0,6.487479165211143
1760268448,3.3815789473684212,0.9736842105263158,0.17105263157894737,2.93,0,95.88,0,12.25,0.1611842105263158,248,174,6.75,-3,0,0,0,0,0,6.680919294494922
1760268449,3.3684210526315788,0.9868421052631579,0.17105263157894737,2.921,0,98.65,0,12.25,0.1611842105263158,248,174,6.75,-3,0,0,0,0,0,6.701481275564911
1760268450,3.3815789473684212,1,0.17105263157894737,2.921,0,101.53,0,12.25,0.1611842105263158,246,174,6.75,-3,0,0,0,0,0,6.701481275564911
1760268451,3.3684210526315788,1,0.18421052631578946,2.911,0,104.54,0,12.25,0.1611842105263158,246,174,6.87,-3,0,0,0,0,0,6.844061008776737
1760268452,3.3552631578947367,1,0.19736842105263158,2.911,0,107.92,0,12.25,0.1611842105263158,246,174,6.87,-3,0,0,0,0,0,6.844061008776737
1760268453,3.3421052631578947,1,0.19736842105263158,2.911,0,113.52,0,12.25,0.1611842105263158,246,174,6.87,-2.8,0,0,0,0,0,6.844061008776737
1760268454,3.3289473684210527,1,0.21052631578947367,2.939,0,118.99,0,12.25,0.1611842105263158,244,174,6.75,-2.8,0,0,0,0,0,6.660417386156199
1760268455,3.3552631578947367,1,0.19736842105263158,2.939,0,123.52,0,12.375,0.16282894736842105,244,176,6.87,-2.6,0,0,0,0,0,6.856766440769316
1760268456,3.3157894736842106,1,0.19736842105263158,2.958,0,127.23,0,12.375,0.16282894736842105,244,174,6.87,-2.4,0,0,0,0,0,6.735294117647059
1760268457,3.289473684210526,1,0.17105263157894737,3.06,0,130.67,0,12.375,0.16282894736842105,244,174,6.87,-2.4,0,0,0,0,0,6.5107992077106065
1760268458,3.3026315789473686,1,0.17105263157894737,3.238,0,134,0,12.125,0.15953947368421054,244,176,6.75,-2.4,0,0,0,0,0,6.114905875745112
1760268459,3.3157894736842106,1,0.17105263157894737,3.303,0,137.14999,0,12.125,0.15953947368421054,244,176,6.75,-2.4,0,0,0,0,0,5.994564927798796
1760268460,3.3157894736842106,1,0.17105263157894737,3.303,0,140.09,0,12.125,0.15953947368421054,244,176,6.75,-2.4,0,0,0,0,0,5.994564927798796
1760268461,3.3684210526315788,1,0.17105263157894737,3.294,0,143.22,0,11.875,0.15625,246,176,6.75,-2.4,0,0,0,0,0,6.010953292666637
1760268462,3.3947368421052633,1,0.18421052631578946,3.219,0,146.55,0,11.875,0.15625,248,176,6.75,-2.4,0,0,0,0,0,6.150958182596889
1760268463,3.4078947368421053,1,0.17105263157894737,3.219,0,149.82001,0,11.75,0.15460526315789475,248,176,6.62,-2.4,0,0,0,0,0,6.032495284265393
1760268464,3.4210526315789473,1,0.17105263157894737,3.228,0,152.91,0,11.75,0.15460526315789475,246,176,6.62,-2.4,0,0,0,0,0,6.015720841473943
1760268465,3.4078947368421053,1,0.14473684210526316,3.228,0,156.14,0,11.75,0.15460526315789475,248,176,6.62,-2.4,0,0,0,0,0,6.015720841473943
1760268466,3.4078947368421053,0.9868421052631579,0.14473684210526316,3.21,0,159.66,0,11.625,0.15296052631578946,248,176,6.62,-2.4,0,0,0,0,0,6.049418817164998
1760268467,3.4210526315789473,0.9868421052631579,0.14473684210526316,3.21,0,164.47,0,11.625,0.15296052631578946,246,176,6.62,-2.6,0,0,0,0,0,6.049418817164998
1760268468,3.4342105263157894,1,0.14473684210526316,3.256,0,165.72,0,11.625,0.15296052631578946,246,176,6.75,-2.6,0,0,0,0,0,6.081081081081081
1760268469,3.4342105263157894,1,0.15789473684210525,3.256,0,169.02,0,11.625,0.15296052631578946,244,176,6.75,-2.6,0,0,0,0,0,6.081081081081081
1760268470,3.4342105263157894,1,0.15789473684210525,3.21,0,172.05,0,11.625,0.15296052631578946,244,176,6.75,-2.6,0,0,0,0,0,6.168214050734703
1760268471,3.4473684210526314,1,0.15789473684210525,3.191,0,176.46001,0,11.625,0.15296052631578946,242,176,6.75,-2.4,0,0,0,0,0,6.204956611266363
1760268472,3.460526315789474,1,0.15789473684210525,3.21,0,180.46001,0,11.625,0.15296052631578946,240,176,6.75,-2.4,0,0,0,0,0,6.168214050734703
1760268473,3.4473684210526314,1.013157894736842,0.14473684210526316,3.406,0,183.82001,0,11.75,0.15460526315789475,238,176,6.75,-2.4,0,0,0,0,0,5.8132524932394025
1760268474,3.4473684210526314,1.013157894736842,0.14473684210526316,3.406,0,187.07001,0,11.75,0.15460526315789475,238,176,6.75,-2.4,0,0,0,0,0,5.8132524932394025
1760268475,3.4210526315789473,1.013157894736842,0.10526315789473684,3.406,0,191.16,0,11.75,0.15460526315789475,238,176,6.75,-2.4,0,0,0,0,0,5.8132524932394025
1760268476,3.4078947368421053,1.013157894736842,0.09210526315789473,3.406,0,194.75,0,11.75,0.15460526315789475,238,176,6.75,-2.6,0,0,0,0,0,5.8132524932394025
1760268477,3.4342105263157894,1.013157894736842,0.09210526315789473,3.471,0,197.78,0,11.875,0.15625,236,176,6.87,-2.6,0,0,0,0,0,5.805797346404124
1760268478,3.4078947368421053,1.013157894736842,0.06578947368421052,3.48,0,201.00999,0,11.875,0.15625,236,176,7,-2.6,0,0,0,0,0,5.900401227283455
1760268479,3.3684210526315788,1.013157894736842,0.039473684210526314,3.322,0,204.41,0,11.875,0.15625,238,176,6.87,-2.6,0,0,0,0,0,6.066225165562914
1760268480,3.3552631578947367,1.013157894736842,0.039473684210526314,3.322,0,208.23,0,11.875,0.15625,240,176,6.87,-2.6,0,0,0,0,0,6.066225165562914
1760268481,3.3421052631578947,1.013157894736842,0.039473684210526314,3.331,0,211.13,0,11.875,0.15625,238,176,6.87,-2.6,0,0,0,0,0,6.049825197918226
1760268482,3.3289473684210527,1.013157894736842,0.039473684210526314,3.331,0,214.17,0,12,0.15789473684210525,238,176,7,-2.6,0,0,0,0,0,6.1643051507172615
1760268483,3.3289473684210527,1.013157894736842,0.039473684210526314,3.275,0,216.84,0,12.125,0.15953947368421054,238,176,6.87,-2.6,0,0,0,0,0,6.153267411865865
1760268484,3.3026315789473686,1.013157894736842,0.039473684210526314,3.228,0,220.14,0,12.125,0.15953947368421054,242,176,6.87,-2.8,0,0,0,0,0,6.242900631559817
1760268485,3.3157894736842106,1,0.06578947368421052,3.154,0,222.87,0,11.75,0.15460526315789475,244,176,6.75,-2.8,0,0,0,0,0,6.277726625931197
1760268486,3.3684210526315788,1,0.06578947368421052,3.107,0,226.52,0,11.625,0.15296052631578946,246,176,6.75,-2.8,0,0,0,0,0,6.3727341389728105
1760268487,3.3947368421052633,1,0.06578947368421052,3.154,0,229.78,0,11.625,0.15296052631578946,246,176,6.75,-2.8,0,0,0,0,0,6.277726625931197
1760268488,3.4342105263157894,1,0.06578947368421052,3.172,0,233.28,0,11.625,0.15296052631578946,248,176,6.75,-2.6,0,0,0,0,0,6.242139528001775
1760268489,3.4342105263157894,1,0.06578947368421052,3.182,0,236.75999,0,11.375,0.14967105263157895,248,176,6.62,-2.8,0,0,0,0,0,6.102676143329923
1760268490,3.4342105263157894,1,0.06578947368421052,3.21,0,239.88,0,11.375,0.14967105263157895,250,174,6.62,-2.8,0,0,0,0,0,5.980666726894932
1760268491,3.473684210526316,1,0.06578947368421052,3.219,0,243.05,0,11.25,0.14802631578947367,248,174,6.75,-2.8,0,0,0,0,0,6.081081081081081
1760268492,3.4342105263157894,1.013157894736842,0.06578947368421052,3.219,0,245.91,0,11.25,0.14802631578947367,246,174,6.87,-2.8,0,0,0,0,0,6.189189189189189
1760268493,3.3815789473684212,1.013157894736842,0.05263157894736842,3.219,0,249.14999,0,11.25,0.14802631578947367,248,174,6.87,-2.8,0,0,0,0,0,6.189189189189189
1760268494,3.3815789473684212,1.013157894736842,0.05263157894736842,3.2,0,252.02,0,11.25,0.14802631578947367,246,174,6.75,-2.8,0,0,0,0,0,6.117177941909466
1760268495,3.3421052631578947,1.013157894736842,0.05263157894736842,3.2,0,255.28999,0,11.125,0.14638157894736842,248,174,6.87,-2.8,0,0,0,0,0,6.225927771987856
1760268496,3.3289473684210527,1.013157894736842,0.06578947368421052,3.191,0,258.34,0,11.125,0.14638157894736842,248,174,6.87,-2.8,0,0,0,0,0,6.243524728720213
1760268497,3.3157894736842106,1.013157894736842,0.06578947368421052,3.191,0,261.85001,0,11.375,0.14967105263157895,250,174,6.87,-2.8,0,0,0,0,0,6.243524728720213
1760268498,3.276315789473684,1.013157894736842,0.06578947368421052,3.191,0,264.76999,0,11.375,0.14967105263157895,250,174,6.75,-2.8,0,0,0,0,0,6.13446752821855
1760268499,3.263157894736842,1.013157894736842,0.06578947368421052,3.191,0,268.17999,0,11.375,0.14967105263157895,248,174,6.87,-2.8,0,0,0,0,0,6.243524728720213
1760268500,3.263157894736842,1.013157894736842,0.06578947368421052,3.2,0,271.67999,0,11.5,0.1513157894736842,248,172,6.87,-2.8,0,0,0,0,0,6.154369871358441
1760268501,3.263157894736842,1.013157894736842,0.07894736842105263,3.2,0,274.41,0,11.5,0.1513157894736842,250,172,6.87,-2.8,0,0,0,0,0,6.154369871358441
1760268502,3.276315789473684,1.013157894736842,0.09210526315789473,3.2,0,277.91,0,11.625,0.15296052631578946,248,174,6.87,-2.8,0,0,0,0,0,6.225927771987856
1760268503,3.276315789473684,1.013157894736842,0.09210526315789473,3.2,0,280.64001,0,11.75,0.15460526315789475,246,174,6.87,-2.8,0,0,0,0,0,6.225927771987856
1760268504,3.263157894736842,1.013157894736842,0.09210526315789473,3.191,0,283.95001,0,11.75,0.15460526315789475,246,174,6.87,-2.8,0,0,0,0,0,6.243524728720213
1760268505,3.276315789473684,1.013157894736842,0.09210526315789473,3.182,0,287.35001,0,11.875,0.15625,246,174,6.87,-2.8,0,0,0,0,0,6.261164376070869
1760268506,3.276315789473684,1.013157894736842,0.09210526315789473,3.182,0,290.5,0,11.875,0.15625,246,172,7,-2.8,0,0,0,0,0,6.306306306306306
1760268507,3.25,1.013157894736842,0.07894736842105263,3.191,0,294.04999,0,11.875,0.15625,246,172,7,-2.8,0,0,0,0,0,6.288517167651867
1760268508,3.25,1.013157894736842,0.07894736842105263,3.191,0,296.95001,0,12,0.15789473684210525,246,172,7.12,-2.8,0,0,0,0,0,6.396320319097328
1760268509,3.25,1.013157894736842,0.06578947368421052,3.191,0,300.10001,0,12,0.15789473684210525,246,172,7.12,-2.8,0,0,0,0,0,6.396320319097328
1760268510,3.263157894736842,1.013157894736842,0.07894736842105263,3.191,0,302.53,0,12.125,0.15953947368421054,244,172,7.12,-2.8,0,0,0,0,0,6.396320319097328
1760268511,3.289473684210526,1.0263157894736843,0.07894736842105263,3.191,0,305.66,0,12.125,0.15953947368421054,244,172,7.12,-2.8,0,0,0,0,0,6.396320319097328
1760268512,3.289473684210526,1.0263157894736843,0.09210526315789473,3.163,0,308.32999,0,12.125,0.15953947368421054,244,172,7.25,-2.8,0,0,0,0,0,6.570778614607974
1760268513,3.276315789473684,1.0263157894736843,0.09210526315789473,3.163,0,311.66,0,12.125,0.15953947368421054,244,172,7.25,-2.8,0,0,0,0,0,6.570778614607974
1760268514,3.276315789473684,1.0263157894736843,0.09210526315789473,3.154,0,314.54999,0,12.125,0.15953947368421054,246,172,7.12,-2.8,0,0,0,0,0,6.471374167219581
1760268515,3.276315789473684,1.0263157894736843,0.07894736842105263,3.144,0,317.81,0,12.125,0.15953947368421054,246,172,7.12,-2.8,0,0,0,0,0,6.491967102503784
1760268516,3.25,1.013157894736842,0.07894736842105263,3.144,0,320.78,0,12,0.15789473684210525,246,172,7.12,-2.8,0,0,0,0,0,6.491967102503784
1760268517,3.236842105263158,1.013157894736842,0.07894736842105263,3.144,0,323.81,0,12,0.15789473684210525,248,172,7,-2.8,0,0,0,0,0,6.382551926618889
1760268518,3.236842105263158,1.013157894736842,0.06578947368421052,3.135,0,327.20001,0,12,0.15789473684210525,248,172,7,-2.8,0,0,0,0,0,6.40087783467447
1760268519,3.236842105263158,1.013157894736842,0.05263157894736842,3.135,0,330.12,0,11.75,0.15460526315789475,250,172,6.87,-2.8,0,0,0,0,0,6.282004389173373
1760268520,3.263157894736842,1.013157894736842,0.05263157894736842,3.135,0,333.26999,0,11.75,0.15460526315789475,250,172,6.87,-2.6,0,0,0,0,0,6.282004389173373
1760268521,3.276315789473684,1.013157894736842,0.06578947368421052,3.126,0,336.19,0,11.75,0.15460526315789475,250,174,6.87,-2.6,0,0,0,0,0,6.373326653864351
1760268522,3.289473684210526,1.013157894736842,0.06578947368421052,3.126,0,339.81,0,11.75,0.15460526315789475,250,174,6.75,-2.6,0,0,0,0,0,6.262002170827419
1760268523,3.3026315789473686,1,0.06578947368421052,3.126,0,342.76001,0,11.75,0.15460526315789475,250,174,6.75,-2.6,0,0,0,0,0,6.262002170827419
1760268524,3.3421052631578947,1,0.06578947368421052,3.126,0,345.79001,0,11.75,0.15460526315789475,250,174,6.75,-2.6,0,0,0,0,0,6.262002170827419
1760268525,3.3421052631578947,1,0.05263157894736842,3.126,0,348.45999,0,11.75,0.15460526315789475,246,174,6.75,-2.6,0,0,0,0,0,6.262002170827419
1760268526,3.3684210526315788,1,0.05263157894736842,3.126,0,351.67001,0,12,0.15789473684210525,246,174,6.75,-2.6,0,0,0,0,0,6.262002170827419
1760268527,3.3552631578947367,1,0.06578947368421052,3.107,0,355,0,12,0.15789473684210525,246,174,6.75,-2.6,0,0,0,0,0,6.300285612947787
1760268528,3.3552631578947367,1,0.06578947368421052,3.107,0,358.26001,0,11.875,0.15625,246,174,6.87,-2.6,0,0,0,0,0,6.412290690511303
1760268529,3.3684210526315788,1,0.06578947368421052,3.116,0,361.79001,0,11.875,0.15625,246,174,6.75,-2.6,0,0,0,0,0,6.282108554835827
1760268530,3.3815789473684212,1,0.06578947368421052,3.116,0,364.57999,0,11.875,0.15625,248,174,6.75,-2.6,0,0,0,0,0,6.282108554835827
1760268531,3.3815789473684212,1,0.05263157894736842,3.116,0,368.39001,0,11.625,0.15296052631578946,250,174,6.75,-2.6,0,0,0,0,0,6.282108554835827
1760268532,3.3684210526315788,1,0.05263157894736842,3.126,0,370.62,0,11.625,0.15296052631578946,250,174,6.75,-2.6,0,0,0,0,0,6.262002170827419
1760268533,3.3684210526315788,1,0.05263157894736842,3.135,0,373.12,0,11.5,0.1513157894736842,250,174,6.75,-2.6,0,0,0,0,0,6.244045031127722
1760268534,3.3684210526315788,1,0.05263157894736842,3.126,0,375.75,0,11.5,0.1513157894736842,250,174,6.75,-2.6,0,0,0,0,0,6.262002170827419
1760268535,3.3815789473684212,1,0.06578947368421052,3.116,0,378.5,0,11.5,0.1513157894736842,250,174,6.75,-2.6,0,0,0,0,0,6.282108554835827
1760268536,3.3947368421052633,1,0.05263157894736842,3.107,0,381.92999,0,11.5,0.1513157894736842,250,174,6.75,-2.4,0,0,0,0,0,6.300285612947787
1760268537,3.4078947368421053,1.013157894736842,0.05263157894736842,3.098,0,385.32999,0,11.5,0.1513157894736842,252,174,6.75,-2.4,0,0,0,0,0,6.318568165649456
1760268538,3.4078947368421053,1.013157894736842,0.05263157894736842,3.098,0,388.95001,0,11.5,0.1513157894736842,252,174,6.87,-2.6,0,0,0,0,0,6.430898266372113
1760268539,3.3947368421052633,1.013157894736842,0.05263157894736842,3.098,0,391.79999,0,11.5,0.1513157894736842,254,172,6.75,-2.4,0,0,0,0,0,6.245951697973536
1760268540,3.3947368421052633,1.013157894736842,0.05263157894736842,3.107,0,395.19,0,11.5,0.1513157894736842,254,172,6.87,-2.4,0,0,0,0,0,6.33857395925598
1760268541,3.3947368421052633,1.013157894736842,0.05263157894736842,3.107,0,397.84,0,11.5,0.1513157894736842,254,172,6.75,-2.4,0,0,0,0,0,6.2278565101860055
1760268542,3.3947368421052633,1.013157894736842,0.05263157894736842,3.107,0,400.67999,0,11.125,0.14638157894736842,256,172,6.87,-2.4,0,0,0,0,0,6.33857395925598
1760268543,3.3684210526315788,1.013157894736842,0.05263157894736842,3.098,0,403.35999,0,11,0.14473684210526316,256,172,6.75,-2.4,0,0,0,0,0,6.245951697973536
1760268544,3.3421052631578947,1.013157894736842,0.039473684210526314,3.088,0,406.5,0,11,0.14473684210526316,258,172,6.75,-2.4,0,0,0,0,0,6.266187651432868
1760268545,3.3421052631578947,1.013157894736842,0.05263157894736842,3.079,0,409.84,0,10.875,0.14309210526315788,258,172,6.75,-2.4,0,0,0,0,0,6.284506596404331
1760268546,3.3421052631578947,1.013157894736842,0.05263157894736842,3.079,0,412.59,0,10.875,0.14309210526315788,258,172,6.75,-2.4,0,0,0,0,0,6.284506596404331
1760268547,3.3421052631578947,1.013157894736842,0.05263157894736842,3.079,0,416.07001,0,10.875,0.14309210526315788,256,172,6.75,-2.4,0,0,0,0,0,6.284506596404331
1760268548,3.3289473684210527,1.013157894736842,0.05263157894736842,3.079,0,419.26001,0,10.875,0.14309210526315788,256,172,6.75,-2.2,0,0,0,0,0,6.284506596404331
1760268549,3.3026315789473686,1.013157894736842,0.05263157894736842,3.079,0,422.39999,0,10.875,0.14309210526315788,256,172,6.75,-2.2,0,0,0,0,0,6.284506596404331
1760268550,3.3026315789473686,1.013157894736842,0.06578947368421052,3.079,0,425.35001,0,10.875,0.14309210526315788,256,172,6.75,-2.4,0,0,0,0,0,6.284506596404331
1760268551,3.289473684210526,1.013157894736842,0.06578947368421052,3.079,0,428.92999,0,11,0.14473684210526316,256,172,6.75,-2.2,0,0,0,0,0,6.284506596404331
1760268552,3.276315789473684,1.013157894736842,0.06578947368421052,3.079,0,431.17999,0,11,0.14473684210526316,254,172,6.75,-2.2,0,0,0,0,0,6.284506596404331
1760268553,3.289473684210526,1.013157894736842,0.06578947368421052,3.079,0,434.17999,0,11.125,0.14638157894736842,254,172,6.75,-2.2,0,0,0,0,0,6.284506596404331
1760268554,3.276315789473684,1.013157894736842,0.06578947368421052,3.07,0,436.72,0,11.125,0.14638157894736842,254,174,6.75,-2.2,0,0,0,0,0,6.376225652264269
1760268555,3.276315789473684,1.013157894736842,0.06578947368421052,3.06,0,439.81,0,11.125,0.14638157894736842,254,172,6.75,-2.2,0,0,0,0,0,6.323540433185941
1760268556,3.3026315789473686,1.013157894736842,0.06578947368421052,3.051,0,443.20999,0,11.25,0.14802631578947367,252,174,6.75,-2.2,0,0,0,0,0,6.415922894864409
1760268557,3.3157894736842106,1.013157894736842,0.06578947368421052,3.051,0,446.19,0,11.5,0.1513157894736842,250,174,6.87,-2,0,0,0,0,0,6.529983746328666
1760268558,3.3684210526315788,1.013157894736842,0.06578947368421052,3.051,0,449.31,0,11.5,0.1513157894736842,250,174,6.75,-2,0,0,0,0,0,6.415922894864409
1760268559,3.3947368421052633,1.013157894736842,0.06578947368421052,3.051,0,452.42999,0,11.5,0.1513157894736842,250,174,6.87,-2,0,0,0,0,0,6.529983746328666
1760268560,3.4078947368421053,1.013157894736842,0.06578947368421052,3.051,0,455.85999,0,11.5,0.1513157894736842,252,172,6.87,-2,0,0,0,0,0,6.454946913464249
1760268561,3.4078947368421053,1.013157894736842,0.06578947368421052,3.051,0,459.34,0,11.5,0.1513157894736842,252,172,6.87,-1.8,0,0,0,0,0,6.454946913464249
1760268562,3.4078947368421053,1.013157894736842,0.06578947368421052,3.06,0,462.75,0,11.5,0.1513157894736842,252,172,6.87,-1.8,0,0,0,0,0,6.4359589297759126
1760268563,3.4078947368421053,1.013157894736842,0.06578947368421052,3.07,0,465.95999,0,11.5,0.1513157894736842,252,172,6.87,-1.8,0,0,0,0,0,6.414985106402846
1760268564,3.4342105263157894,1.013157894736842,0.06578947368421052,3.07,0,469.12,0,11.125,0.14638157894736842,252,172,6.87,-1.8,0,0,0,0,0,6.414985106402846
1760268565,3.4210526315789473,1.013157894736842,0.06578947368421052,3.079,0,472.54001,0,11.25,0.14802631578947367,252,172,6.87,-1.8,0,0,0,0,0,6.396231158118185
1760268566,3.4342105263157894,1.013157894736842,0.06578947368421052,3.079,0,475.54999,0,11.25,0.14802631578947367,250,172,7,-1.8,0,0,0,0,0,6.5172660999748615
1760268567,3.473684210526316,1.013157894736842,0.06578947368421052,3.079,0,478.66,0,11.25,0.14802631578947367,250,172,7,-1.8,0,0,0,0,0,6.5172660999748615
1760268568,3.5,1.013157894736842,0.06578947368421052,3.079,0,481.10999,0,11.25,0.14802631578947367,248,172,7,-1.8,0,0,0,0,0,6.5172660999748615
1760268569,3.513157894736842,1.0263157894736843,0.06578947368421052,3.079,0,484.64001,0,11.375,0.14967105263157895,246,172,7.12,-1.8,0,0,0,0,0,6.628990661688716
1760268570,3.513157894736842,1.0263157894736843,0.06578947368421052,3.079,0,487.73001,0,11.625,0.15296052631578946,246,172,7.12,-1.8,0,0,0,0,0,6.628990661688716
1760268571,3.513157894736842,1.0263157894736843,0.06578947368421052,3.079,0,491.42999,0,11.625,0.15296052631578946,244,172,7.25,-1.8,0,0,0,0,0,6.750025603545392
1760268572,3.473684210526316,1.0263157894736843,0.06578947368421052,3.079,0,494.73999,0,11.75,0.15460526315789475,244,172,7.12,-1.8,0,0,0,0,0,6.628990661688716
1760268573,3.460526315789474,1.0263157894736843,0.06578947368421052,3.088,0,497.95001,0,11.875,0.15625,244,172,7.12,-1.8,0,0,0,0,0,6.609667567141041
1760268574,3.460526315789474,1.0263157894736843,0.06578947368421052,3.098,0,500.84,0,11.875,0.15625,242,172,7.12,-1.8,0,0,0,0,0,6.588322383640233
1760268575,3.460526315789474,1.0263157894736843,0.06578947368421052,3.098,0,503.34,0,12,0.15789473684210525,242,172,7.12,-1.8,0,0,0,0,0,6.588322383640233
1760268576,3.473684210526316,1.0263157894736843,0.06578947368421052,3.088,0,506.04999,0,12,0.15789473684210525,242,172,7.12,-1.8,0,0,0,0,0,6.609667567141041
